ethan52@hotmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
burnettsamantha@yahoo.com,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,<=50K
ryan72@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
johnsonlogan@smith.org,Female,*,White,*,Secondary education,*,Private,*,<=50K
cooleykeith@hotmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
dianasnow@ramirez.com,Male,*,Black,*,Higher education,*,Federal-gov,*,>50K
jameslawson@meyer.org,Male,*,White,*,Secondary education,*,Private,*,<=50K
gilmoredaniel@bonilla.info,Female,*,White,*,Higher education,*,Private,*,<=50K
fordjennifer@palmer.net,Male,*,White,*,Higher education,*,State-gov,*,<=50K
tonya10@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
brittanybenjamin@hotmail.com,Female,*,Other,*,Higher education,*,Private,*,<=50K
gomezpatricia@guzman.com,Female,*,White,*,Higher education,*,Private,*,>50K
boothjay@yahoo.com,Male,*,White,*,Higher education,*,Federal-gov,*,>50K
gharvey@yahoo.com,Male,*,White,*,Secondary education,*,Self-emp-inc,*,<=50K
ryanyates@hotmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
kennethatkinson@gonzalez.com,Male,*,White,*,Primary education,*,Private,*,<=50K
robinsonallen@parks-koch.com,Male,*,White,*,Higher education,*,Private,*,<=50K
barbara01@yahoo.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
michael15@alvarado-martinez.biz,Male,*,White,*,Secondary education,*,Private,*,<=50K
richardsmith@bryant.com,Male,*,White,*,Higher education,*,Private,*,<=50K
catherinetorres@price.biz,Male,*,White,*,Secondary education,*,Private,*,<=50K
howardbutler@tran-anderson.info,Male,*,White,*,Higher education,*,Private,*,>50K
jharding@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
nelsonjennifer@frazier-reynolds.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
neilmathis@gmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
ssingleton@gonzalez.biz,Female,*,White,*,Secondary education,*,Private,*,>50K
zgonzalez@ross-christian.com,Male,*,White,*,Higher education,*,Self-emp-inc,*,>50K
andrew95@gmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
ethan01@gmail.com,Female,*,Black,*,Higher education,*,Private,*,<=50K
jennifer63@yahoo.com,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,>50K
taylorjoseph@jimenez.com,Male,*,White,*,Higher education,*,Private,*,<=50K
millernathaniel@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
clarkekari@jackson.org,Male,*,White,*,Secondary education,*,Private,*,<=50K
vsmith@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
jgarrett@williams.info,Female,*,White,*,Secondary education,*,Private,*,<=50K
mejiaalexis@hudson.net,Male,*,White,*,Secondary education,*,Local-gov,*,<=50K
cole89@gmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
nmartinez@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
michelle78@yahoo.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
pagemichelle@gmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
klove@yahoo.com,Female,*,White,*,Secondary education,*,Private,*,>50K
meganparker@sanders-valenzuela.org,Female,*,White,*,Secondary education,*,Private,*,<=50K
trevor87@hotmail.com,Male,*,White,*,Secondary education,*,Local-gov,*,>50K
williambrewer@stone-kaiser.info,Male,*,White,*,Higher education,*,Private,*,<=50K
phillipsdarren@yahoo.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
jennifer34@green.org,Female,*,White,*,Higher education,*,Federal-gov,*,>50K
nicoleward@gmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
randerson@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
dunnryan@cameron.biz,Female,*,Black,*,Higher education,*,Private,*,<=50K
vchristensen@gmail.com,Male,*,White,*,Higher education,*,Local-gov,*,>50K
qmiller@herring.org,Male,*,White,*,Higher education,*,Local-gov,*,<=50K
mataanthony@newman-johnson.com,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,>50K
warnersheri@hotmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
agarza@white.biz,Female,*,White,*,Higher education,*,Private,*,<=50K
ycastro@yahoo.com,Male,*,Black,*,Secondary education,*,Federal-gov,*,<=50K
mckinneykeith@gmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
nthomas@arnold.net,Male,*,White,*,Higher education,*,Private,*,>50K
randywilliams@simmons-perez.com,Female,*,White,*,Higher education,*,Self-emp-not-inc,*,<=50K
matthewalvarado@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
elizabeth96@andrade.info,Male,*,White,*,Secondary education,*,Private,*,<=50K
dylandavidson@ramos.info,Male,*,White,*,Secondary education,*,Self-emp-inc,*,>50K
pballard@rocha.net,Male,*,White,*,Secondary education,*,Private,*,<=50K
ywatkins@hotmail.com,Female,*,White,*,Secondary education,*,Local-gov,*,<=50K
lbutler@sutton.net,Male,*,White,*,Secondary education,*,Private,*,<=50K
thicks@willis.info,Male,*,White,*,Higher education,*,Private,*,<=50K
ashleylauren@gmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
jamie37@bell.org,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,>50K
josephholmes@yahoo.com,Female,*,White,*,Higher education,*,Private,*,<=50K
margaret63@simpson-duncan.biz,Female,*,White,*,Secondary education,*,Private,*,<=50K
davisalejandra@singh-miller.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
derrickrogers@yahoo.com,Male,*,White,*,Higher education,*,Self-emp-inc,*,<=50K
bguerrero@moore.com,Male,*,Black,*,Higher education,*,Local-gov,*,>50K
hernandezcheryl@gmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
kimgomez@gardner.info,Male,*,White,*,Secondary education,*,Private,*,<=50K
caleb23@wallace-brown.biz,Female,*,White,*,Higher education,*,Private,*,<=50K
jacksonmelanie@gmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
jenniferrodriguez@jones.com,Male,*,Black,*,Higher education,*,Private,*,<=50K
tina67@gmail.com,Male,*,White,*,Higher education,*,State-gov,*,>50K
zjenkins@hotmail.com,Male,*,Black,*,Higher education,*,Private,*,<=50K
cgreen@hotmail.com,Female,*,White,*,Higher education,*,Private,*,>50K
karen56@gmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
eddie45@rich-davis.biz,Male,*,White,*,Higher education,*,Private,*,>50K
mccannjason@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
pwilcox@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
michael96@gmail.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
lee08@jenkins.com,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
johnsashley@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
sarah30@hotmail.com,Female,*,Black,*,Higher education,*,Private,*,<=50K
garciakeith@miranda.info,Male,*,White,*,Higher education,*,Federal-gov,*,>50K
rpark@hotmail.com,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
wsanchez@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
gutierrezdylan@zimmerman-williams.com,Male,*,White,*,Higher education,*,Private,*,<=50K
erikagibson@flores-harvey.com,Male,*,Asian-Pac-Islander,*,Higher education,*,Private,*,>50K
tracy17@gmail.com,Male,*,White,*,Secondary education,*,Self-emp-inc,*,<=50K
iperry@yahoo.com,Female,*,White,*,Higher education,*,Private,*,<=50K
hendersonchristopher@garcia.info,Male,*,White,*,Higher education,*,Private,*,<=50K
jonathanallen@lawson.com,Female,*,White,*,Higher education,*,Private,*,>50K
michelledavis@gmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
sarahcurry@gmail.com,Female,*,Black,*,Secondary education,*,Private,*,<=50K
gonzalessara@perez-gibbs.com,Male,*,White,*,Higher education,*,Private,*,<=50K
dean09@blevins-myers.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
janice85@mcmillan-gonzalez.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
iwhite@yahoo.com,Female,*,White,*,Higher education,*,Local-gov,*,<=50K
davisabigail@gmail.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
jillblack@peterson.com,Female,*,Asian-Pac-Islander,*,Higher education,*,Private,*,<=50K
richardwilliams@gmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
lee80@hampton.biz,Male,*,White,*,Secondary education,*,Private,*,<=50K
hughesjudith@knapp-griffin.info,Male,*,White,*,Higher education,*,Private,*,<=50K
marchouse@gmail.com,Male,*,Black,*,Higher education,*,Self-emp-not-inc,*,<=50K
jasminejohnson@hotmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
dana44@davis.info,Male,*,Black,*,Higher education,*,Private,*,<=50K
kristadunn@butler.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
monica93@robinson-ross.info,Female,*,Asian-Pac-Islander,*,Higher education,*,Self-emp-inc,*,<=50K
jasminehammond@yahoo.com,Female,*,Asian-Pac-Islander,*,Secondary education,*,Private,*,<=50K
sarahfox@carlson-simon.com,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,>50K
icain@yahoo.com,Female,*,White,*,Higher education,*,Private,*,<=50K
annajoyce@hotmail.com,Male,*,White,*,Higher education,*,Federal-gov,*,<=50K
claudialewis@gmail.com,Male,*,White,*,Higher education,*,State-gov,*,<=50K
amy66@grant.info,Male,*,White,*,Secondary education,*,Private,*,<=50K
nathanielmoore@ramos.biz,Female,*,White,*,Higher education,*,Local-gov,*,<=50K
jill99@rhodes.org,Male,*,White,*,Secondary education,*,Private,*,<=50K
evelynmiller@stark-castillo.com,Male,*,White,*,Secondary education,*,State-gov,*,<=50K
uhudson@hubbard.info,Male,*,White,*,Higher education,*,Private,*,>50K
smithbryan@butler-mcpherson.biz,Male,*,White,*,Higher education,*,Private,*,<=50K
iproctor@gmail.com,Male,*,White,*,Higher education,*,State-gov,*,>50K
mark26@montgomery.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
rossbrandon@freeman.net,Male,*,Black,*,Secondary education,*,Private,*,<=50K
smithdaniel@hotmail.com,Male,*,Black,*,Secondary education,*,Private,*,<=50K
holly28@gmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
derek04@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
matthewkelley@yahoo.com,Male,*,Black,*,Higher education,*,Local-gov,*,>50K
zunigasherry@edwards-costa.info,Female,*,White,*,Higher education,*,Private,*,<=50K
anncox@gmail.com,Male,*,Black,*,Higher education,*,Private,*,<=50K
kimsmith@hammond.biz,Male,*,White,*,Secondary education,*,Private,*,>50K
williamsholly@stevens-hernandez.com,Male,*,White,*,Higher education,*,Federal-gov,*,>50K
lewisthomas@hotmail.com,Male,*,Black,*,Secondary education,*,Private,*,<=50K
kstevens@yahoo.com,Female,*,White,*,Higher education,*,Self-emp-not-inc,*,<=50K
michellegraham@gmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
andersonstephen@burnett.biz,Male,*,White,*,Higher education,*,State-gov,*,>50K
brandonnichols@anderson.com,Female,*,Black,*,Higher education,*,Private,*,<=50K
ncastillo@hanna-lewis.biz,Male,*,White,*,Higher education,*,Private,*,<=50K
eric82@roberts-martin.com,Male,*,Black,*,Higher education,*,Local-gov,*,<=50K
jennynelson@burns.com,Male,*,White,*,Higher education,*,Private,*,<=50K
gary64@hotmail.com,Male,*,White,*,Higher education,*,Federal-gov,*,<=50K
joneselizabeth@yahoo.com,Male,*,White,*,Primary education,*,Private,*,<=50K
pinedacasey@harper.com,Male,*,White,*,Higher education,*,Private,*,<=50K
xmartin@cunningham.com,Female,*,White,*,Higher education,*,Federal-gov,*,>50K
sjenkins@hawkins-cortez.net,Male,*,White,*,Higher education,*,Private,*,>50K
calebhernandez@bryant.com,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
wbaker@herman.com,Female,*,White,*,Higher education,*,Private,*,<=50K
rick74@taylor-lawson.biz,Male,*,White,*,Higher education,*,Private,*,>50K
ksmith@richards.com,Female,*,White,*,Higher education,*,Local-gov,*,<=50K
brian97@johnson-lynch.com,Female,*,White,*,Secondary education,*,State-gov,*,<=50K
matthew52@campbell.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
garrettsamuel@gmail.com,Male,*,Black,*,Higher education,*,Private,*,>50K
adamthomas@garcia-nguyen.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
tarawells@knight-moore.com,Female,*,White,*,Secondary education,*,Self-emp-inc,*,>50K
emily59@yahoo.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
lukemullins@lee.com,Male,*,Black,*,Secondary education,*,Local-gov,*,<=50K
wagnerjeremy@reyes-dickerson.biz,Male,*,White,*,Secondary education,*,Private,*,>50K
martinezlogan@murray.com,Female,*,Amer-Indian-Eskimo,*,Higher education,*,Private,*,<=50K
beanbianca@walter-hunt.net,Male,*,Asian-Pac-Islander,*,Secondary education,*,Private,*,<=50K
rcrawford@williams.com,Male,*,White,*,Secondary education,*,Self-emp-inc,*,>50K
eric72@gmail.com,Male,*,Black,*,Higher education,*,Private,*,>50K
ibryan@powell-norris.com,Female,*,White,*,Higher education,*,Private,*,<=50K
william64@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
paula31@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
wmack@snyder.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
julie54@farley.org,Male,*,White,*,Higher education,*,Private,*,<=50K
zburns@hotmail.com,Male,*,Black,*,Secondary education,*,Private,*,<=50K
cathy47@washington.com,Male,*,Black,*,Secondary education,*,Private,*,<=50K
ewest@yahoo.com,Female,*,White,*,Primary education,*,Local-gov,*,<=50K
jamesdavis@watts.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
william56@walker.com,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
stokesjohn@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
ashlee39@hotmail.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
smithdavid@keller-smith.com,Male,*,Black,*,Secondary education,*,Private,*,<=50K
smcmahon@gmail.com,Female,*,Black,*,Secondary education,*,Private,*,<=50K
lisa46@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
thomasolson@griffin.com,Female,*,Other,*,Higher education,*,Private,*,<=50K
rclay@garcia.com,Male,*,White,*,Higher education,*,Private,*,>50K
thomaswilliams@gmail.com,Male,*,White,*,Secondary education,*,State-gov,*,<=50K
bobbysmith@greer-adams.com,Female,*,White,*,Higher education,*,State-gov,*,<=50K
lopezjames@hurst.com,Male,*,White,*,Higher education,*,Private,*,>50K
stephen57@gmail.com,Male,*,White,*,Higher education,*,Local-gov,*,>50K
jallen@mccann.net,Male,*,White,*,Secondary education,*,Private,*,<=50K
qwilliams@hotmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
crojas@miller.com,Female,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
boothbrandon@yahoo.com,Male,*,White,*,Higher education,*,State-gov,*,<=50K
walkershawn@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
dennis07@gmail.com,Male,*,White,*,Secondary education,*,Private,*,>50K
tmoran@yahoo.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
cwilliams@lopez.com,Male,*,White,*,Higher education,*,Private,*,>50K
heathertyler@yahoo.com,Female,*,White,*,Higher education,*,Private,*,>50K
jason21@richards-valenzuela.org,Female,*,Black,*,Higher education,*,Private,*,<=50K
pjones@yahoo.com,Female,*,Black,*,Secondary education,*,Local-gov,*,<=50K
rachellindsey@yahoo.com,Male,*,White,*,Higher education,*,Local-gov,*,<=50K
wongstephen@sanchez-holmes.com,Male,*,White,*,Higher education,*,Private,*,<=50K
sandersjames@wall.com,Male,*,Asian-Pac-Islander,*,Secondary education,*,Self-emp-not-inc,*,>50K
caseyshannon@hernandez-johnson.org,Female,*,White,*,Secondary education,*,Private,*,<=50K
mercerjohn@hotmail.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
morganjames@brown-macias.com,Female,*,White,*,Higher education,*,Private,*,<=50K
richardsonanthony@mclean-le.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
maustin@harris.biz,Female,*,White,*,Higher education,*,Private,*,<=50K
peterparker@hotmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
tylerross@gmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
andrew74@wood.com,Male,*,White,*,Higher education,*,Private,*,<=50K
heathersparks@cunningham-chandler.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
sherrimcknight@gutierrez.net,Male,*,Asian-Pac-Islander,*,Higher education,*,Self-emp-inc,*,>50K
hughesrachel@gmail.com,Male,*,White,*,Secondary education,*,Private,*,>50K
tonya87@robertson.com,Female,*,White,*,Higher education,*,Private,*,<=50K
gjohnson@hotmail.com,Female,*,White,*,Secondary education,*,Private,*,>50K
bmcguire@hughes.com,Male,*,White,*,Secondary education,*,Private,*,>50K
cwashington@grant.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
matthewnelson@mitchell.com,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,<=50K
melissaharmon@hotmail.com,Male,*,White,*,Higher education,*,Local-gov,*,<=50K
esmith@gmail.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
patrickyoung@yahoo.com,Male,*,Black,*,Secondary education,*,Private,*,<=50K
sanchezanthony@bradford-salazar.com,Male,*,White,*,Higher education,*,Private,*,>50K
grocha@gmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
dana74@yahoo.com,Female,*,White,*,Higher education,*,Private,*,<=50K
yphillips@gmail.com,Female,*,White,*,Higher education,*,Private,*,>50K
hhoward@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
brooksmark@gay-smith.info,Male,*,White,*,Higher education,*,Local-gov,*,>50K
jacob29@gmail.com,Female,*,Black,*,Higher education,*,Private,*,<=50K
iyoder@gonzalez-hall.com,Female,*,White,*,Higher education,*,Private,*,<=50K
neil17@cross-cortez.org,Male,*,White,*,Secondary education,*,Private,*,<=50K
williamyoung@stewart.com,Male,*,White,*,Higher education,*,Federal-gov,*,>50K
wjefferson@gross.com,Male,*,White,*,Higher education,*,Private,*,>50K
josewood@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
brendajones@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
zoe72@green-brewer.net,Male,*,White,*,Secondary education,*,Private,*,<=50K
sjarvis@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
pschultz@kaufman.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
leecraig@hotmail.com,Male,*,White,*,Higher education,*,Local-gov,*,<=50K
beasleyjoshua@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
abrady@gmail.com,Female,*,Black,*,Higher education,*,Private,*,<=50K
jasondyer@allen.net,Male,*,White,*,Secondary education,*,Private,*,<=50K
michellesherman@paul.info,Female,*,White,*,Higher education,*,Self-emp-inc,*,<=50K
rwhite@martinez.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
wilsondennis@gmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
vhenry@martin-baker.net,Male,*,White,*,Higher education,*,Private,*,>50K
tammyfleming@torres.net,Female,*,Asian-Pac-Islander,*,Higher education,*,Private,*,<=50K
laura59@stout-choi.com,Male,*,White,*,Secondary education,*,Private,*,>50K
cortezemily@gmail.com,Male,*,White,*,Secondary education,*,Private,*,>50K
ericewing@gmail.com,Female,*,Asian-Pac-Islander,*,Higher education,*,Private,*,<=50K
sandrawelch@williams.info,Female,*,White,*,Secondary education,*,Private,*,<=50K
djones@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
williamsonbrittany@newman.com,Female,*,White,*,Higher education,*,Private,*,<=50K
dmedina@massey-rodriguez.org,Male,*,White,*,Higher education,*,Private,*,>50K
robinromero@gmail.com,Male,*,White,*,Higher education,*,Self-emp-inc,*,>50K
raymondcox@yahoo.com,Male,*,White,*,Higher education,*,Private,*,<=50K
jason12@gmail.com,Male,*,Asian-Pac-Islander,*,Higher education,*,Private,*,>50K
swalton@yahoo.com,Female,*,Black,*,Higher education,*,Self-emp-not-inc,*,>50K
joseph96@cohen-lawrence.info,Male,*,White,*,Higher education,*,Private,*,<=50K
angelapadilla@wilkinson-wallace.com,Male,*,White,*,Higher education,*,Private,*,<=50K
brian75@gmail.com,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,<=50K
peteryu@bowen.info,Female,*,White,*,Primary education,*,Private,*,<=50K
alan96@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
christopher01@gmail.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
davidtorres@hotmail.com,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
keith19@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
warrenjoseph@yahoo.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
william41@shaffer.biz,Female,*,White,*,Secondary education,*,Private,*,<=50K
ifarley@mccall-powers.info,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,<=50K
levigonzalez@ray.com,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
nguyencindy@doyle-lam.com,Female,*,White,*,Higher education,*,Private,*,>50K
epowers@roberts-park.com,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
ssmith@yahoo.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
jonathan46@yahoo.com,Male,*,Black,*,Higher education,*,Private,*,<=50K
adamriley@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
hurstjulia@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
scottwright@yahoo.com,Male,*,White,*,Secondary education,*,Local-gov,*,<=50K
wilsonchristopher@smith-riddle.org,Male,*,White,*,Secondary education,*,Private,*,<=50K
samantharamirez@gmail.com,Male,*,White,*,Primary education,*,Private,*,<=50K
rcharles@yahoo.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
kdavidson@garrett-williams.biz,Male,*,White,*,Higher education,*,Private,*,<=50K
ngarza@fitzpatrick.com,Male,*,Black,*,Secondary education,*,Private,*,<=50K
howardellen@gmail.com,Male,*,Black,*,Secondary education,*,Private,*,<=50K
jbowers@gmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
jenniferperez@hotmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
mcdanielmary@moore.com,Male,*,White,*,Secondary education,*,State-gov,*,>50K
kingcraig@gmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
qmarsh@dawson-harris.com,Female,*,Black,*,Higher education,*,State-gov,*,<=50K
scottarnold@bentley.info,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,<=50K
tracyriley@gmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
andreacraig@gmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
harriskayla@gmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
hfernandez@hotmail.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
bbrown@gmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
moorekathryn@gmail.com,Male,*,White,*,Secondary education,*,Local-gov,*,<=50K
palmerbonnie@hotmail.com,Male,*,White,*,Secondary education,*,Federal-gov,*,>50K
nealdaniel@perry-franklin.biz,Male,*,Other,*,Secondary education,*,Private,*,<=50K
angelacampos@gmail.com,Male,*,White,*,Higher education,*,Private,*,>50K
elizabethschmidt@wood.net,Female,*,White,*,Secondary education,*,Private,*,<=50K
kweaver@young.com,Male,*,White,*,Secondary education,*,Self-emp-not-inc,*,<=50K
bmarquez@fernandez.org,Female,*,White,*,Secondary education,*,Private,*,<=50K
odouglas@yahoo.com,Male,*,White,*,Higher education,*,Private,*,>50K
patrickgarcia@hotmail.com,Male,*,White,*,Higher education,*,Private,*,<=50K
martinheather@yahoo.com,Male,*,White,*,Higher education,*,Private,*,>50K
bakerrichard@miller.net,Male,*,White,*,Secondary education,*,Private,*,<=50K
eddie49@yahoo.com,Male,*,White,*,Secondary education,*,Private,*,<=50K
gravesbruce@gmail.com,Male,*,White,*,Higher education,*,Self-emp-not-inc,*,<=50K
kingkaren@hotmail.com,Female,*,White,*,Higher education,*,Private,*,<=50K
nathaniellyons@gmail.com,Female,*,White,*,Higher education,*,Private,*,>50K
brandon23@hotmail.com,Female,*,White,*,Secondary education,*,Private,*,<=50K
